App name;Description from Google Store;Play Store URL;Description from GetAPK;GetAPK URL;Description from Apk Pure;Apk Pure URL;Description from App Brain;App Brain URL;Packet name;Is package name found?
T³umacz Google;• Wpisz tekst, by go przet³umaczyæ – masz do wyboru 103 jêzyki. • Dotknij, by przet³umaczyæ: skopiuj tekst z dowolnej aplikacji, a pojawi siê t³umaczenie. • Tryb offline: t³umacz tekst w 59 jêzykach bez dostêpu do internetu • T³umaczenie na bie¿¹co z u¿yciem aparatu: u¿ywaj aparatu, by b³yskawicznie t³umaczyæ tekst w 38 jêzykach • Tryb aparatu: rób zdjêcia tekstu, by uzyskaæ lepsze t³umaczenie w 37 jêzykach. • Tryb rozmowy: korzystaj z funkcji dwukierunkowego b³yskawicznego t³umaczenia mowy w 32 jêzykach. • Pismo odrêczne: rysuj znaki w 93 jêzykach bez koniecznoœci korzystania z klawiatury. • S³ownik: oznaczaj t³umaczenia w dowolnym jêzyku gwiazdkami i zapisuj je – mog¹ siê przydaæ w przysz³oœci. T³umacz Google obs³uguje nastêpuj¹ce jêzyki: afrikaans, albañski, amharski, angielski, arabski, azerski, baskijski, bengalski, bia³oruski, birmañski, boœniacki, bu³garski, cebuañski, chiñski (tradycyjny), chiñski (uproszczony), chorwacki, czeski, cziczewa, duñski, esperanto, estoñski, filipiñski, fiñski, francuski, fryzyjski, galicyjski, grecki, gruziñski, gud¿arati, hausa, hawajski, hebrajski, hindi, hiszpañski, hmong, holenderski, igbo, indonezyjski, irlandzki, islandzki, japoñski, jawajski, jidysz, joruba, kannada, kataloñski, kazachski, khmerski, kirgiski, koreañski, korsykañski, kreolski (Haiti), kurdyjski, laotañski, litewski, luksemburski, ³aciñski, ³otewski, macedoñski, malajalam, malajski, malgaski, maltañski, maori, marathi, mongolski, nepalski, niemiecki, norweski, ormiañski, paszto, pend¿abski, perski, polski, portugalski, rosyjski, rumuñski, samoañski, serbski, shona, sindhi, s³owacki, s³oweñski, somalijski, sotho, suahili, sundajski, syngaleski, szkocki gaelicki, szwedzki, tad¿ycki, tajski, tamilski, telugu, turecki, ukraiñski, urdu, uzbecki, walijski, wêgierski, wietnamski, w³oski, xhosa, zulu Informacja o uprawnieniach T³umacz Google mo¿e poprosiæ o dostêp do nastêpuj¹cych funkcji: • Mikrofon – na potrzeby t³umaczenia mowy • Aparat – na potrzeby t³umaczenia tekstu przy u¿yciu aparatu • SMS – na potrzeby t³umaczenia wiadomoœci tekstowych • Zewnêtrzna pamiêæ do pobierania danych t³umaczenia offline • Konta i dane logowania do synchronizacji i logowania siê na ró¿nych urz¹dzeniach;https://play.google.com/store/apps/details?id=com.google.android.apps.translate;• Translate between 103 languages by typing • Tap to Translate: Copy text in any app and your translation pops up • Offline: Translate 59 languages when you have no Internet • Instant camera translation: Use your camera to translate text instantly in 38 languages • Camera Mode: Take pictures of text for higher-quality translations in 37 languages • Conversation Mode: Two-way instant speech translation in 32 languages • Handwriting: Draw characters instead of using the keyboard in 93 languages • Phrasebook: Star and save translations for future reference in any language Translations between the following languages are supported: Afrikaans, Albanian, Amharic, Arabic, Armenian, Azerbaijani, Basque, Belarusian, Bengali, Bosnian, Bulgarian, Catalan, Cebuano, Chichewa, Chinese (Simplified), Chinese (Traditional), Corsican, Croatian, Czech, Danish, Dutch, English, Esperanto, Estonian, Filipino, Finnish, French, Frisian, Galician, Georgian, German, Greek, Gujarati, Haitian Creole, Hausa, Hawaiian, Hebrew, Hindi, Hmong, Hungarian, Icelandic, Igbo, Indonesian, Irish, Italian, Japanese, Javanese, Kannada, Kazakh, Khmer, Korean, Kurdish (Kurmanji), Kyrgyz, Lao, Latin, Latvian, Lithuanian, Luxembourgish, Macedonian, Malagasy, Malay, Malayalam, Maltese, Maori, Marathi, Mongolian, Myanmar (Burmese), Nepali, Norwegian, Pashto, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Samoan, Scots Gaelic, Serbian, Sesotho, Shona, Sindhi, Sinhala, Slovak, Slovenian, Somali, Spanish, Sundanese, Swahili, Swedish, Tajik, Tamil, Telugu, Thai, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese, Welsh, Xhosa, Yiddish, Yoruba, Zulu Permissions Notice Google Translate may ask for permission to access the following features: • Microphone for speech translation • Camera for translating text via the camera • SMS for translating text messages • External storage for downloading offline translation data • Accounts and credentials for signing-in and syncing across devices;http://getapk.co/apk/com.google.android.apps.translate;;;;;com.google.android.apps.translate;In Play Store
Not found;;;;;;;;;com.dualrealitygames.phaseshift;Not found
Not found;;;;;;;;;com.google.android.backuptransport;Not found
Bieszczady Go!;Przewodnik po Bieszczadach online. Z aplikacj¹ BieszczadyGo bez trudu: - zobaczysz niesamowite miejsca - sprawdzisz co jest w okolicy - znajdziesz noclegi i restauracje - zaplanujesz pobyt Zaprowadzimy Ciê w najlepsze miejsca i na najpiêkniejsze szlaki. Systematycznie rozbudowujemy i aktualizujemy bazê danych. Aplikacja wymaga w³¹czonej lokalizacji i transmisji danych w sieci komórkowej. Jeœli chcesz dodaæ obiekt lub firmê odwiedŸ stronê http://bieszczadygo.pl/index.php/logowanie lub wyœlij wiadomoœæ na jakubmadej@bieszczadygo.pl Wszystkie miejsca i szlaki odwiedzamy osobiœcie, co gwarantuje aktualne dane i multimedia. Je¿eli uwa¿asz, ¿e jakieœ miejsce powinniœmy odwiedziæ priorytetowo lub chcesz nawi¹zaæ wspó³pracê to napisz wiadomoœæ - jakubmadej@bieszczadygo.pl;https://play.google.com/store/apps/details?id=pl.bieszczadygo;;;;;;;pl.bieszczadygo;In Play Store
Not found;;;;;;;;;com.samsung.android.app.interactivepanoramaviewer;Not found
Everytap – Najlepsze restauracje za 50% ceny;Rezerwuj stoliki w najlepszych restauracjach za pó³ ceny i poza godzinami szczytu. Pozwól sobie na wiêcej, poznaj ka¿de danie i zap³aæ po³owê mniej. Jak dzia³aj¹ rezerwacje Everytap? W aplikacji znajdziesz restauracje, w których zarezerwujesz stolik ze zni¿k¹ 50% na wszystkie dania. Ka¿da restauracja udostêpnia tylko jedn¹ rezerwacjê dziennie! Oferty pojawiaj¹ siê na tydzieñ do przodu z samego rana. Op³ata rezerwacyjna wynosi tylko 10 z³ za stolik do 4 osób. Wybierz restauracjê SprawdŸ listê najlepszych restauracji, które umo¿liwiaj¹ poznanie ca³ego swojego menu za 50% ceny poza godzinami szczytu. Dokonaj rezerwacji Codziennie ka¿da restauracja udostêpnia tylko jedn¹ rezerwacjê. Decyduj i rezerwuj stolik pierwszy, bo oferty szybko znikaj¹! Zap³aæ po³owê Za ka¿de zamówione danie zap³acisz 50% ceny. Wykorzystaj okazjê i poznaj najciekawsze pozycje! PS. Chcesz, by Twoja restauracja do³¹czy³a do Everytap? Skontaktuj siê z nami: restauracje@everytap.com;https://play.google.com/store/apps/details?id=com.everytap;;;;;;;com.everytap;In Play Store
Trojmiasto.pl;TROJMIASTO.PL Aktualne informacje z Trójmiasta w Twoim smartfonie! Zapisz siê na powiadomienia, otrzymuj informacje o utrudnieniach na drodze i najœwie¿szych wynikach sportowych trójmiejskich dru¿yn. ŒledŸ raport drogowy z Trójmiasta, b¹dŸ na bie¿¹co z najnowszymi wydarzeniami kulturalnymi i rozrywkowymi. Oficjalna aplikacja Portalu Trojmiasto.pl - Gdañsk, Sopot, Gdynia. WIADOMOŒCI Poznaj najœwie¿sze wiadomoœci z Trójmiasta! B¹dŸ na bie¿¹co z kultur¹ i rozrywk¹, sportem, biznesem w Gdañsku, Sopocie i Gdyni. ŒledŸ co siê dzieje na drogach z " Raportem z Trójmiasta" . Dra¿ni¹ Ciê korki? Zapisz siê na powiadomienia o aktualnej sytuacji na trójmiejskich drogach. Jesteœ czêsto offline? Skorzystaj ze schowka - zapisz artyku³y do przeczytania na póŸniej. POINFORMUJ NAS Trójmiasto ¿yje ca³¹ dobê! Jesteœ œwiadkiem niezwyk³ych wydarzeñ? Daj znaæ naszym redaktorom - do³¹cz zdjêcia lub materia³y wideo. CO JESZCZE? (OG£OSZENIA, FIRMY, IMPREZY, KINO, KOMUNIKACJA, POGODA, RELACJE LIVE, TV, INWESTYCJE) Dostêp do katalogu trójmiejskich firm, og³oszeñ, informacji na temat imprez i repertuaru kin, rozk³adów komunikacji miejskiej (ZTM, ZKM i SKM), prognozy pogody, inwestycji mieszkaniowych i biurowych, sportowych relacji Live oraz filmów z Trójmiasta. Dlaczego nasza aplikacja wymaga tych uprawnieñ: - To¿samoœæ / Identyfikator urz¹dzenia i informacje o po³¹czeniu - s¹ wymagane dla identyfikacji urz¹dzenia. Z ich pomoc¹ tworzony jest klucz, którego u¿ywamy by wysy³aæ powiadomienia na Twój telefon i tylko za Twoj¹ zgod¹ - Lokalizacja - wykorzystujemy j¹ w serwisie Og³oszenia (przy dodawaniu og³oszeñ) oraz opcjonalnie w wyszukiwarce i Poinformuj Nas - Aparat / kamera - wykorzystywana jest przy dodawaniu zdjêæ do og³oszenia oraz na ekranie Poinformuj nas - Zdjêcia / Multimedia / Pliki - te uprawnienia s¹ niezbêdne do tego, abyœ móg³ do nas przesy³aæ zdjêcia i filmy na ekranie Poinformuj nas - Informacje o po³¹czeniu Wi-Fi - dziêki temu wiemy, ¿e jesteœ pod³¹czony do sieci i mo¿emy przes³aæ Ci np. artyku³y. Je¿eli wysy³asz coœ z ekranu Poinformuj nas na po³¹czeniu komórkowym, poinformujemy Ciê, ¿e Twoje Wi-Fi jest aktualnie wy³¹czone;https://play.google.com/store/apps/details?id=pl.trojmiasto.mobile;;;;;;;pl.trojmiasto.mobile;In Play Store
Not found;;;;;;;;;com.samsung.android.samsungpass;Not found
Not found;;;;;;;;;Durim.MIndigoDark.hearingadjust;Not found
Not found;;;;;;;;;com.samsung.android.bixby.plmsync;Not found
SD Maid - Narzêdzie czyszcz¹ce;SD Maid pozwoli Ci utrzymaæ Twoje urz¹dzenie czyste i schludne. Zawiera zbiór narzêdzi do zarz¹dzania aplikacjami i plikami. Nikt nie jest idealny, nawet Android. Aplikacje, które odinstalowa³eœ, zawsze zostawiaj¹ coœ po sobie. Dzienniki zdarzeñ, raporty b³êdów i inne pliki, które nie s¹ Ci potrzebne, s¹ nieustannie generowane. Twoja pamiêæ zawiera pliki i katalogi, których nie rozpoznajesz. Nie pozwól na to... Pozwól SD Maid Ci pomóc! SD Maid pozwala na: • Przegl¹danie zawartoœci urz¹dzenia i manipulowanie plikami za pomoc¹ pe³noprawnego Eksploratora. • Usuwanie zbêdnych plików z systemu. • Zarz¹dzanie zainstalowanymi aplikacjami u¿ytkownika i systemowymi. • Wykrywanie plików nale¿¹cych do odinstalowanych aplikacji. • Wyszukiwanie plików wed³ug nazwy, zawartoœci lub daty. • Uzyskiwanie szczegó³owych informacji nt. pamiêci urz¹dzenia. • Optymalizowanie baz danych. • Rzeczywiste oczyszczanie aplikacja i usuwanie niepotrzebnych plików, który zastêpuje znane jako ' czyszczenie pamiêci podrêcznej' . • Wykrywanie duplikatów zdjêæ, muzyki lub dokumentów, niezale¿nie od nazwy lub lokalizacji. • Uruchamianie narzêdzi automatycznie zgodnie z harmonogramem lub za pomoc¹ wid¿etów. Nadal masz pytania? Po prostu napisz do mnie!;https://play.google.com/store/apps/details?id=eu.thedarken.sdm;SD Maid will help you keep your device clean and tidy! It offers a collection of tools to manage apps and files. Nobody is perfect and neither is Android. Apps you have already removed leave something behind. Logs, crash reports and other files you don't really want are constantly being created. Your storage is collecting files and directories you don't recognize. Let’s not go on here... Let SD Maid help you! SD Maid allows you to: • Browse your whole device and manipulate files through a full-fledged file explorer. • Remove superfluous files from your system. • Manage installed user and system apps. • Detect files formerly belonging to uninstalled apps. • Search for files by name, content or date. • Obtain a detailed overview of your devices storage. • Optimize databases. • Do actual app cleaning and remove expendable files, which supersedes what others may call 'cache cleaning'. • Detect duplicate pictures, music or documents, independent of name or location. • Run tools automatically on a schedule or via widgets. Still have questions? Just mail me!;http://getapk.co/apk/eu.thedarken.sdm;;;;;eu.thedarken.sdm;In Play Store
Not found;;;;;;;;;com.android.storagemanager;Not found
Not found;;;;;;;;;com.samsung.android.scloud;Not found
Not found;;;;;;;;;com.samsung.android.app.soundpicker;Not found
Not found;;;;;;;;;com.samsung.android.app.vr.gallery2;Not found
Mój Carrefour;Pobierz aplikacjê mobiln¹ Mój Carrefour, korzystaj ze zni¿ek do 50%, b¹dŸ na bie¿¹co z ofert¹ i promocjami! Specjalne mobilne kupony zapewni¹ Ci zni¿ki na wiele produktów, nawet do 50%. Jeœli masz plastikow¹ kartê Rodzinka lub Seniora, mo¿esz korzystaæ z jej przywilejów równie¿ w aplikacji. Teraz wszystko jest w Twoim telefonie i Twoich rêkach! W aplikacji znajdziesz aktualne gazetki, promocje oraz konkursy. Intuicyjna wyszukiwarka pozwoli Ci szybko znaleŸæ najbli¿szy sklep Carrefour. Z t¹ aplikacj¹ nie ominie Ciê ¿adna okazja! Mój Carrefour to: - kupony zni¿kowe - karty Rodzinka i Senior w Twoim telefonie - aktualne gazetki promocyjne - promocje i konkursy - mapa sklepów Carrefour - powiadomienia o najnowszych promocjach i gazetkach;https://play.google.com/store/apps/details?id=pl.carrefour.carrefourmobile;;;;;;;pl.carrefour.carrefourmobile;In Play Store
